	SRR1033183	SRR1033010	SRR1033028	SRR1033278	SRR1032973	SRR1033090	SRR1032957	SRR1032941	SRR1032971	SRR1032970	SRR1032912	SRR1032968	SRR1033161	SRR1032965	SRR1032988	SRR1032930	SRR1032972	SRR1032964	SRR1032981	SRR1032924	SRR1033277	SRR1033275	SRR1032927	SRR1032929	SRR1032951	SRR1032953	SRR1033257	SRR1032919	SRR1032985	SRR1032958	SRR1032945	SRR1032989	SRR1032916	SRR1032966	SRR1032969	SRR1032963	SRR1033077	SRR1032997	SRR1032984	SRR1032910	SRR1032980	SRR1032960	SRR1033043	SRR1032952	SRR1033214	SRR1032940	SRR1032947	SRR1032974	SRR1032946	SRR1032915	SRR1033264	SRR1033148	SRR1033134	SRR1033009	SRR1032956	SRR1032938	SRR1033157	SRR1032967	SRR1032944	SRR1032978	SRR1033002	SRR1032961	SRR1033067	SRR1033044	SRR1033051	SRR1033012	SRR1033222	SRR1033034	SRR1033087	SRR1033049	SRR1033078	SRR1033008	SRR1033176	SRR1033041	SRR1033246	SRR1033082	SRR1033050	SRR1033052	SRR1033115	SRR1033253	SRR1033022	SRR1033154	SRR1033193	SRR1033281	SRR1033036	SRR1033162	SRR1033273	SRR1033066	SRR1033042	SRR1033181	SRR1032950	SRR1033144	SRR1033037	SRR1033185	SRR1033197	SRR1033191	SRR1033057	SRR1033114	SRR1033105	SRR1033180	SRR1033119	SRR1033065	SRR1033111	SRR1033123	SRR1033031	SRR1033103	SRR1033138	SRR1033109	SRR1033025	SRR1033092	SRR1033170	SRR1033207	SRR1033136	SRR1033126	SRR1033254	SRR1033219	SRR1033128	SRR1033023	SRR1033020	SRR1033146	SRR1033038	SRR1033131	SRR1033190	SRR1033081	SRR1033166	SRR1033251	SRR1032992	SRR1032922	SRR1032998	SRR1033186	SRR1033182	SRR1033005	SRR1033266	SRR1033152	SRR1033192	SRR1033150	SRR1033001	SRR1033040	SRR1033060	SRR1033184	SRR1032994	SRR1033075	SRR1033139	SRR1032928	SRR1032962	SRR1033237	SRR1033171	SRR1033153	SRR1033196	SRR1033132	SRR1033069	SRR1033125	SRR1032976	SRR1032939	SRR1033048	SRR1033094	SRR1033147	SRR1033006	SRR1033141	SRR1033163	SRR1033130	SRR1033076	SRR1033209	SRR1033269	SRR1032990	SRR1033032	SRR1033151	SRR1033046	SRR1033226	SRR1033274	SRR1033018	SRR1033072	SRR1033164	SRR1033113	SRR1033089	SRR1033174	SRR1033280	SRR1033054	SRR1033015	SRR1033096	SRR1033070	SRR1033064	SRR1033091	SRR1033110	SRR1033085	SRR1033234	SRR1033068	SRR1033098	SRR1032936	SRR1033255	SRR1033062	SRR1033101	SRR1033019	SRR1033073	SRR1033168	SRR1033145	SRR1033045	SRR1033140	SRR1033160	SRR1033055	SRR1033080	SRR1033241	SRR1033083	SRR1033158	SRR1033121	SRR1033088	SRR1033135	SRR1033013	SRR1033026	SRR1033030	SRR1033189	SRR1033024	SRR1033208	SRR1033116	SRR1033172	SRR1033270	SRR1033240	SRR1033155	SRR1033058	SRR1033225	SRR1033212	SRR1033215	SRR1033129	SRR1033210	SRR1033149	SRR1033127	SRR1033107	SRR1033079	SRR1033261	SRR1033104	SRR1033117
PON2_1		1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9857142857142858	0.9895833333333334	1.0	1.0	1.0	1.0	1.0	0.9034749034749034	0.9849624060150376	1.0	1.0		0.4		1.0	0.392	1.0		1.0	1.0		1.0	1.0	0.3456221198156682	1.0	0.99438202247191	0.7566137566137566	1.0	1.0	1.0	1.0	0.875	1.0	1.0	1.0	0.7694013303769401		1.0	0.8871473354231975	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7012987012987013	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	0.9375	1.0	1.0	1.0	0.6756756756756757	1.0	1.0	0.7974683544303798	0.5351681957186545	1.0	1.0	1.0	1.0	1.0	1.0	0.6307692307692307	1.0		1.0	1.0	1.0		0.6532258064516129	0.9848484848484848		1.0		1.0	0.7942386831275721	1.0	1.0	1.0		1.0	1.0	1.0				1.0	1.0	1.0		1.0	1.0	0.2	1.0	1.0		1.0	1.0	1.0			1.0	1.0	1.0		1.0	0.6857142857142857	1.0	1.0		1.0	1.0	1.0	0.16666666666666666	0.7047289504036909	0.014084507042253518	0.3867924528301887		1.0	1.0	0.9833333333333332	0.6896551724137931		1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	0.9935275080906149	0.9016393442622952	1.0	1.0	1.0	0.9927536231884058	1.0	1.0	1.0	1.0	1.0	0.9335548172757476	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8115501519756839	1.0	1.0		1.0	1.0	1.0	1.0	1.0	0.7354260089686099	1.0		0.9405940594059404	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0		0.5918367346938775	1.0	0.4873949579831933	1.0	1.0	1.0		1.0	1.0	1.0	0.5932203389830508	1.0	1.0	1.0	1.0	1.0	1.0		0.7558685446009391	1.0	1.0	1.0			0.9655172413793104	1.0	1.0
POP1_2					1.0		1.0	1.0						0.047619047619047616		1.0	1.0							1.0						1.0	1.0			1.0		1.0		1.0								1.0			1.0				1.0	1.0								1.0								1.0															0.0											1.0																				1.0		1.0										1.0									0.3333333333333333																																																			1.0																								1.0																			
POP5_1	1.0		1.0		1.0	1.0	1.0	1.0	0.2459016393442623	1.0	1.0	1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0	1.0		1.0	1.0		1.0		1.0	1.0	1.0		0.15151515151515152		1.0	0.0196078431372549		1.0						1.0	1.0	1.0					0.6206896551724138						1.0	0.0					1.0			1.0					0.0		1.0			0.8888888888888888	1.0	1.0		1.0			1.0	1.0	1.0	1.0			1.0	1.0	1.0	1.0		1.0	1.0			1.0	0.0	1.0					1.0			1.0				1.0			1.0	0.024390243902439025					1.0					1.0	1.0			1.0	1.0	1.0	1.0		1.0			1.0	1.0	1.0			1.0		1.0												1.0	1.0			1.0	1.0		1.0	1.0	0.5277777777777778													1.0			1.0		1.0		1.0		0.0				1.0		1.0	0.0	1.0	1.0	1.0			1.0			1.0		1.0	1.0	1.0					1.0		1.0			1.0									1.0	1.0		
PORCN_2																			0.8585858585858586											0.0										0.0														0.0									1.0				1.0				0.0																						0.0																			0.0		0.0															0.0		1.0										1.0															0.0																								0.0										0.12												1.0																													
POSTN_1						1.0			0.6612665684830633		1.0	0.4513274336283186	0.4160363086232981	0.9790575916230366	0.8493150684931506					0.949820788530466	0.6225749559082893	1.0	0.8552631578947368	0.9085714285714286	0.9343696027633852	0.8992248062015504			0.8166666666666667			0.7743589743589744		0.989100817438692		0.9763313609467456		0.9335038363171356		0.7252525252525253	1.0		1.0		0.7777777777777778			0.8316498316498316	1.0	0.9234303215926492	0.9818181818181818	0.8497652582159625	0.5390070921985816		0.7611940298507462	0.9036144578313252	0.3636363636363637	1.0	0.8571428571428571	0.5971731448763251		0.8058252427184466	1.0	0.03225806451612903		0.4688796680497925	0.6325648414985591	1.0	0.4375	1.0		0.7460317460317459	0.6064981949458483	1.0	0.8036175710594315	0.0099009900990099	0.43478260869565216	0.7129770992366412	0.5238095238095238	1.0	0.0		0.6612903225806451	0.5168918918918919	0.9523809523809524		0.030303030303030307	0.9661016949152542	0.18181818181818185	0.7358490566037735		0.3684210526315789	0.8421052631578947	0.5972696245733788	0.7557323350491343	0.551622418879056	0.7033333333333334	1.0	0.45	0.6492537313432836		0.5450980392156862	0.30952380952380953	1.0		0.2258064516129032		1.0	0.0		0.934959349593496	0.5932203389830508	1.0	0.7573770491803279	0.5267857142857143	0.6746411483253588	0.6818443804034582	0.558282208588957		1.0	0.9875259875259876	0.7803468208092486			1.0	0.8186813186813187	0.7543859649122807	1.0		0.8595825426944972	0.645933014354067	1.0	0.6141078838174274					0.27450980392156865	0.6296296296296297			0.17857142857142858	0.5384615384615384		1.0	0.7735849056603774	1.0	0.3977900552486188					0.8823529411764706			0.6226415094339622					0.91869918699187	0.8754578754578755						1.0			0.0		0.0				1.0		0.7345971563981043	0.8888888888888888									0.8260869565217391																																										
POSTN_2			1.0			0.4339622641509434			0.4100719424460432	0.0	0.0	0.36538461538461536	0.4855403348554033	0.16379310344827586	0.3014354066985646		0.7647058823529411			0.02083333333333333	0.4171029668411868	0.09230769230769233	0.3377926421404682	0.0967741935483871	0.21637426900584794	0.4033613445378152			0.1388888888888889	0.0		0.07731305449936629		0.2619926199261993		0.6080402010050251		0.3185185185185185		0.7796610169491526	0.0				0.4585152838427948			0.3125671321160043	0.27710843373493976	0.6440677966101694	0.4201183431952663	0.3671875	0.10505836575875488		0.2243589743589744	0.2222222222222222	0.7692307692307693	0.28	0.03448275862068965	0.152		0.3348115299334812	0.0	0.1		0.028112449799196783	0.3337653920933247	0.0	0.1282051282051282			0.049180327868852465	0.11910112359550562	0.0	0.0748663101604278	0.7941176470588235	0.17073170731707318	0.075	0.1111111111111111	0.1855670103092784	0.0		0.616	0.4549098196392786	0.6438356164383562		0.92	0.3185185185185185	0.09090909090909093	0.4838709677419355		0.5176470588235295	0.38461538461538464	0.76	0.2594594594594595	0.4269005847953216	0.1160609613130129	0.462962962962963	0.7866666666666666	0.475		0.1221449851042701	0.3488372093023256	0.2258064516129032				1.0	1.0		0.6574923547400612	0.375	0.3220338983050847	0.6636363636363637	0.5705765407554672	0.3248945147679325	0.4958677685950413	0.4953271028037383		0.6	0.006802721088435374	0.43333333333333335			1.0	0.6415770609318996	0.19402985074626866	0.20512820512820512		0.7848911651728553	0.14869888475836432	0.04895104895104895	0.5373993095512083					0.0	0.21052631578947367			0.65	0.0		1.0	0.5362318840579711	1.0	0.3835616438356164								0.0			0.0		0.42138364779874216	0.2268041237113402						0.75			0.0		0.0	1.0			1.0		0.045977011494252866	0.1007751937984496									0.2605042016806723																																										
POSTN_4						0.14285714285714285			1.0	0.5714285714285714		1.0	0.91699604743083	1.0	1.0					1.0	0.8804597701149425	1.0	1.0	0.9701492537313432	1.0	0.8297872340425532			1.0	0.2558139534883721		0.9505703422053232		0.8461538461538461		1.0		1.0		0.9745762711864406	1.0				0.9766081871345028			0.9923224568138196	1.0	1.0	1.0	0.9966273187183812	0.8957345971563981		1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0		1.0	0.8898225957049486	1.0	1.0	1.0		1.0	0.97289972899729	1.0	0.914691943127962	1.0	0.65	0.8767123287671232	1.0	1.0	1.0		0.8666666666666667	1.0	0.9		1.0	0.9183673469387756	1.0	1.0		1.0	1.0	1.0	0.9541734860883796	0.9567099567099568	0.97239263803681	1.0	1.0	1.0		0.7653508771929824	0.7263157894736842	1.0		1.0			1.0		0.9757575757575756	1.0	1.0	0.9878048780487804	0.7552941176470588	1.0	0.9525616698292221	1.0		0.6444444444444445	1.0	1.0			1.0	0.7857142857142857	1.0	0.4956521739130435		0.8854805725971371	0.9526627218934912	1.0	1.0					1.0	1.0			1.0	0.8888888888888888		1.0	1.0	1.0	1.0					1.0			1.0			0.03225806451612903		0.9302325581395348	1.0						1.0			1.0		1.0	1.0			1.0		1.0	1.0									1.0																																										
POT1_2					1.0	1.0											1.0													0.0	1.0							1.0							1.0			1.0					1.0				1.0					0.0					0.0													1.0															1.0																	1.0			1.0																		0.0																														1.0																											1.0															0.0						0.0																				
POT1_3			0.0	0.0		1.0				1.0							1.0	1.0											1.0	1.0	1.0					1.0									1.0			1.0									1.0		1.0			1.0					1.0													1.0																																1.0			1.0																		1.0																		1.0												1.0																											1.0																					1.0									1.0											
PPA2_3		1.0	1.0		1.0			1.0		0.4074074074074074	0.8620689655172413	1.0		1.0	1.0	0.951219512195122	1.0		1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8974358974358975		1.0		0.9636363636363636	1.0	1.0	1.0	0.37142857142857133		1.0	1.0	0.9902912621359224	1.0	1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0			1.0			0.7038724373576309	1.0	1.0	1.0			1.0	1.0	1.0	1.0	1.0	0.5337423312883436				1.0	1.0				1.0			1.0			1.0		1.0	1.0	1.0		1.0		1.0	1.0			1.0	1.0		1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0		1.0		1.0		1.0	1.0	1.0		1.0	1.0		0.9142857142857144		1.0			1.0	1.0	1.0		1.0	1.0	1.0	0.0			0.987012987012987		1.0	0.009345794392523364			1.0			1.0	1.0		1.0					1.0										1.0			1.0		1.0		0.0			0.9903381642512076		1.0	0.7177914110429447		1.0		0.0		1.0		1.0	1.0	1.0			0.9428571428571428		0.7564102564102564		1.0						0.0	0.54		1.0					1.0	1.0
PPARD_1																								1.0																																			1.0																												1.0									1.0		1.0						1.0													1.0	1.0		1.0													1.0											1.0																																																				1.0																																			
PPAT_nmdSE_1								0.0	0.0								0.0		0.0		0.0		0.0		0.0				0.0					0.0		1.0			0.0				0.0				0.0			0.0			0.0			0.0				0.0										1.0	0.0											1.0																			0.0						0.0																													0.415929203539823				0.0																						0.0	0.0						0.0		0.0					0.0																																							0.0										0.0			0.0			0.0
PPCDC_2		1.0					0.0	1.0															0.6								1.0											0.0													0.0																														1.0																													1.0														0.0											1.0		0.9615384615384616																																				1.0		1.0												1.0	1.0																															0.0								
PPFIA1_5						0.4117647058823529		1.0		1.0														1.0									1.0																												1.0					1.0									1.0								1.0																				1.0									1.0	1.0		1.0						1.0		1.0				1.0												1.0	0.0													1.0																																			1.0																																			1.0								
PPFIA1_6				0.0									0.4032258064516129						0.0							1.0																							0.0																	1.0														0.0									0.0							1.0		0.0					0.0			0.3125																																													0.0	0.0																							1.0																							1.0																																	
PPFIBP1_1	1.0		0.0	0.0	0.0				0.0			0.0			0.0		0.0				0.0	0.0												0.0			0.0		0.0	0.0			0.0		0.05263157894736842		0.0	0.0		0.0						0.0				0.0			0.0		0.0		0.0			0.0			0.0		0.0		0.0									0.0	0.0				0.0		0.0					0.0	0.0			0.0			0.0				0.0	0.0		0.03448275862068965			0.0	0.0	0.0								0.0			0.0	0.0			0.0										0.0		0.0		0.0											0.0			0.0						0.0	0.0	0.0	0.0								0.0	0.0	0.0			0.0	0.0	0.0			0.0		0.0	0.0			0.4375			0.0		0.0	1.0	0.0		0.0	0.0					0.55	0.0			0.1891891891891892					0.5		1.0	0.0			1.0				1.0		1.0	1.0	
PPFIBP1_2					0.0							0.0																	1.0								0.0							1.0					0.0	0.0										1.0			0.0		0.0								0.0					1.0					1.0			1.0																										0.8461538461538461	0.0		1.0																	0.0										0.0			1.0																																		1.0		0.9166666666666666		0.6842105263157895	0.3548387096774194											0.0			0.0		0.30303030303030304												1.0				0.0	1.0														
PPFIBP1_3					1.0					0.0																			1.0								1.0						0.6666666666666666							1.0										1.0			0.0		1.0								1.0					1.0					1.0			1.0													1.0													1.0	1.0		1.0																	0.0								1.0		1.0			1.0								1.0														1.0												1.0			1.0	1.0	1.0					1.0						1.0		1.0	1.0		1.0									1.0			1.0	1.0			1.0	1.0														
PPHLN1_2		0.0	0.0			0.0			0.0	0.0					0.0	0.8536585365853658					0.0	0.0	0.0		0.0		0.0		0.0	0.0		1.0		0.0				0.6862745098039216	0.0	0.018867924528301886		0.0		0.0		0.0			0.0	0.0	0.0	0.2682926829268293	0.2	0.0	0.0	0.0	1.0			0.0			0.0		0.0							0.047619047619047616	0.0	0.0						0.0			0.0	0.0	0.0						0.0		0.8208955223880597	0.0	0.0	0.0		0.0		0.0					0.0967741935483871	0.0				0.2459016393442623	0.0	0.0			0.08571428571428573		0.0						0.0	0.0	1.0	0.0	0.0	0.0		0.05319148936170213				0.0			0.0			0.0			1.0	0.0	0.9824561403508772	0.0							0.01818181818181818					0.0	0.38461538461538464	0.0	0.0	0.0				0.0						0.0					0.0	0.0		0.976470588235294		0.0	0.0		0.0	1.0	0.0			0.14285714285714285	0.0									0.0								0.0							1.0				0.6571428571428571		0.0				0.0	0.0	0.0	0.0			0.0
PPHLN1_6		0.0	1.0			1.0			0.7327935222672065	0.68					1.0	0.0					0.9435028248587571	0.0	1.0	1.0	0.8604651162790697			0.4761904761904762	1.0	0.4705882352941176		0.0		0.0				0.53125	0.0	0.07407407407407407		0.0		0.9607843137254902		0.5555555555555556	0.7142857142857143		0.951219512195122	0.2463768115942029	0.0	0.5416666666666666	0.7368421052631579	0.7714285714285715	0.32558139534883723	1.0	1.0			0.0			0.4893617021276596	0.0	0.011764705882352941						1.0	1.0	0.3103448275862069	0.8305084745762712			1.0			0.0			0.0	0.6923076923076923	1.0						0.0		0.9433962264150944	1.0	0.08843537414965986	0.0		0.1111111111111111							0.9696969696969696					0.0	0.0	0.21568627450980396			0.9682539682539684		1.0						0.6146788990825688			0.0	0.5490196078431373	0.0		0.018633540372670808				0.0625			0.8461538461538461			1.0			0.0	1.0	1.0	0.0							0.2413793103448276		0.925925925925926		1.0	0.0	0.42857142857142855	1.0	0.0	0.9166666666666666	1.0	1.0		0.0						0.0					0.0	0.0		0.07142857142857142		0.0	1.0		0.0	0.0	1.0			0.0									0.0	0.0								1.0		1.0		0.03225806451612903	0.0		0.0				0.37777777777777777		1.0				0.0	1.0	0.7948717948717948	0.2463768115942029	1.0		1.0
PPHLN1_7			1.0			0.3684210526315789			0.6173913043478261	1.0	0.8461538461538461				1.0	1.0					0.44	0.7543859649122807			1.0		1.0	1.0		0.989010989010989		1.0		1.0			1.0	1.0	1.0	1.0			1.0	1.0		1.0	1.0		0.0	0.7575757575757576	1.0	1.0	0.6862745098039216	0.3809523809523809	1.0	1.0	1.0			1.0	1.0		0.5183673469387755	1.0	1.0				1.0		1.0	1.0	1.0	1.0			1.0			1.0			1.0	0.8648648648648649	1.0		1.0	1.0			1.0		1.0	0.2483221476510067	1.0	1.0		1.0		1.0					1.0					1.0	1.0	1.0	1.0		1.0	1.0	1.0	1.0					0.4388489208633093		1.0	1.0	1.0	1.0	1.0	1.0			1.0	1.0			1.0			1.0			1.0	1.0	1.0	1.0		1.0					1.0		1.0		1.0	1.0	0.4619883040935672	1.0	1.0	1.0	1.0			1.0		1.0				0.0					0.96	1.0		1.0		1.0	1.0		1.0	1.0	1.0			0.3181818181818182	1.0								1.0	1.0		1.0		1.0				0.028571428571428567		1.0		0.0	1.0		1.0				1.0		1.0			1.0	1.0	1.0	0.6923076923076923	1.0			1.0
PPIL3_1									0.0	0.9829059829059827	0.0									0.0		0.0			0.0	0.015873015873015872						1.0				1.0																		0.0					0.4444444444444444			1.0		1.0				1.0					0.5308641975308642					0.0						1.0					0.0														1.0														1.0							0.0				1.0	1.0																																											1.0																					1.0				0.0																											1.0							
PPIL3_2				1.0	1.0		1.0	1.0	0.01098901098901099		0.5581395348837209		1.0	0.9523809523809524	1.0		1.0	1.0	1.0	0.047619047619047616	1.0	0.0			0.0	0.1506849315068493	1.0		1.0		1.0	1.0	1.0			1.0								0.7333333333333333					1.0	1.0				0.0	1.0		1.0		0.4444444444444444					1.0	1.0				1.0			1.0	0.0				1.0	0.0					1.0		1.0				0.0																						1.0								1.0			1.0		0.10638297872340426			1.0	1.0	1.0			1.0	1.0					1.0			1.0	1.0		1.0						1.0								1.0				1.0		1.0	0.7142857142857143							1.0	1.0											1.0													0.05								1.0		1.0	1.0	1.0														1.0	1.0					1.0		
PPIL3_4							0.0	0.0	0.95	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0		0.0	0.0				0.0								0.0						0.0					0.0		0.0		0.0			0.0		0.0	0.0			0.0	0.0			0.0	0.0	1.0		0.0	0.0	0.0			1.0		0.0		0.0				0.0														0.0							0.0									1.0			0.0		0.0			0.0	1.0	1.0				0.0					0.0			0.03448275862068965	0.22033898305084745																0.0				0.0										1.0	0.0																				0.0				0.0										0.0		0.0														0.0		0.0				0.0		
PPIP5K2_2														0.0			0.0			0.0							0.17647058823529413											0.0										0.0					0.0											0.0			0.0																						0.0						0.0								0.0																																									0.0			0.0		1.0																			0.0										0.0																	0.0																	0.0			0.0		0.0														
PPIP5K2_4			0.10909090909090907	1.0			0.0	1.0	0.0			1.0		1.0		1.0	1.0	1.0		0.5652173913043478	1.0		1.0				0.35714285714285715											1.0										1.0						1.0	0.375										1.0		0.0	1.0		1.0	1.0			0.0	1.0		0.9344262295081968				0.8461538461538461					0.0		0.0	1.0		1.0				1.0	0.6491228070175439	0.0			0.0			0.0		0.0	1.0	0.0					1.0		0.0																					1.0							0.0		0.3103448275862069		1.0	1.0		0.0	0.0			1.0	0.0						0.0		0.0						1.0			1.0				0.0			0.6206896551724138																	1.0					1.0							0.0		1.0			1.0					1.0														
PPIP5K2_5				0.0				1.0						1.0		1.0	1.0	1.0		0.0	1.0		1.0															1.0										1.0						1.0	1.0										1.0			1.0		0.0	0.0				1.0		0.7723577235772358												0.0		0.008130081300813009		1.0			1.0										0.0						0.0	1.0																						1.0									0.0		0.0	0.0						0.0														1.0	0.6867469879518072			1.0							0.2432432432432433																	1.0					1.0									1.0			1.0					0.0														
PPIP5K2_6			0.0				0.0	1.0	0.0								1.0	1.0		0.0	1.0						0.05263157894736842											1.0										1.0						1.0	0.4444444444444444										1.0		0.0	1.0						0.0	1.0		0.9183673469387756									0.0		0.0					1.0			0.6825396825396826	0.0			0.0			0.0		0.0		0.0						1.0	0.0																					1.0							0.0		0.0					0.0	0.0				0.0						0.0		0.0					1.0	1.0			1.0				0.0			0.42105263157894735																	1.0					1.0							0.0		1.0			1.0																			
PPIP5K2_7	1.0		1.0				1.0	1.0	1.0			1.0				1.0	0.0	1.0		0.0			1.0				0.3333333333333333		1.0																			0.0					1.0		1.0												0.0	0.0									1.0												0.0		0.3894736842105263						1.0			1.0			1.0			1.0						1.0																																1.0			1.0		0.0				1.0															0.2413793103448276							1.0			0.0																	1.0															1.0		0.0			0.0		0.0														
PPM1K_2													0.0										1.0						1.0																							1.0																			1.0							1.0					1.0																																				1.0																			1.0											1.0					1.0																			1.0																							1.0	0.4634146341463415		1.0										1.0		1.0				0.9285714285714286	1.0							0.9523809523809524		1.0		0.5319148936170213	0.92		1.0	
PPP1R12A_10	1.0	1.0		1.0	1.0	0.3333333333333333	1.0	1.0	0.0	1.0	1.0			0.6	0.375	1.0		0.956043956043956	1.0	0.0	0.46875	0.0		0.7777777777777778		0.3069306930693069					0.8571428571428571				1.0		1.0			1.0					1.0			0.7142857142857143	0.3448275862068966	0.3237410071942446		1.0			0.5555555555555556							1.0		0.34306569343065696	1.0	1.0				0.017543859649122806	1.0									0.0	0.5384615384615384	0.6666666666666666			1.0	1.0			0.0		1.0		1.0			1.0	1.0	0.8691588785046729			0.36	1.0					1.0			1.0		1.0			1.0				1.0	1.0							1.0					1.0	1.0			0.36	1.0	1.0				0.047619047619047616												1.0	0.9285714285714286					1.0		0.8378378378378378															1.0			1.0		1.0	1.0		1.0				1.0		0.0		0.5796178343949044						1.0			1.0	1.0			1.0	1.0					1.0					1.0			1.0				1.0							
PPP1R12A_8	1.0	1.0		1.0	1.0	0.5172413793103449	1.0	1.0	0.0	1.0	1.0		0.1111111111111111	0.7169811320754716	0.53125	1.0		0.9761904761904762	1.0	0.0	0.575	0.0		0.875		0.4166666666666667		1.0			0.9166666666666666				1.0		1.0			1.0	1.0				1.0			0.8285714285714286	0.5365853658536586	0.5369458128078818		1.0			0.68						1.0	1.0		0.2913385826771653	1.0	1.0				0.0	1.0									0.0	0.6666666666666666	0.7941176470588235			1.0	1.0			0.0		1.0		1.0			1.0	1.0	0.9274611398963728			0.5789473684210527	1.0					1.0			1.0		1.0							1.0	1.0							1.0					1.0	1.0			0.492063492063492	1.0					0.06976744186046513							1.0					1.0	0.951219512195122			1.0		1.0		0.875															1.0		1.0	1.0		1.0			1.0				1.0	1.0	0.01492537313432836		0.7317073170731707					1.0	1.0			1.0	1.0			1.0	1.0	1.0				1.0			1.0	1.0	1.0			1.0				1.0							1.0
PPP1R7_1	1.0			1.0	0.9405940594059404	1.0			1.0	0.6086956521739131	1.0	1.0	1.0	1.0			0.90625	1.0				1.0	1.0	1.0				1.0	1.0	0.6989247311827957	0.92	0.8461538461538461	0.8666666666666667			1.0		0.012345679012345678	1.0		1.0		1.0	1.0	1.0		1.0		1.0	1.0		0.582089552238806	0.9166666666666666	0.8333333333333334	1.0				0.10112359550561796	1.0			0.16363636363636366	0.5630252100840336	1.0						0.9583333333333334	1.0	1.0	1.0	0.35		0.8367346938775511						1.0	1.0		1.0												1.0		1.0	0.7333333333333333			1.0					1.0			0.8181818181818182	1.0		1.0						0.0	1.0		1.0		1.0	0.9318181818181818			1.0		1.0	1.0			0.0			1.0	1.0	0.0	0.9393939393939394		0.7222222222222222		1.0					1.0		1.0		1.0	1.0		1.0			1.0	0.9		1.0	1.0			0.09090909090909093			0.3953488372093023				1.0					1.0	1.0				1.0	1.0	0.9166666666666666	1.0	1.0		1.0	1.0		1.0		1.0	1.0			1.0			1.0		1.0		1.0	0.8367346938775511	1.0		0.656441717791411	1.0	1.0	1.0		1.0	1.0				0.5555555555555556		1.0	0.12903225806451613		1.0	1.0	0.0	0.8666666666666667	1.0	1.0
